,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
29378,25, Private,398001, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29379,61, ?,77143, HS-grad,10, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
29380,67, Private,155961, Some-college,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2258,50, United-States, <=50K
29381,42, Private,149912, Some-college,8, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,36, United-States, >50K
29382,23, ?,312015, HS-grad,12, Never-married, Other-service, Wife, White, Female,7298,0,40, United-States, >50K
29383,21, Local-gov,77146, HS-grad,10, Widowed, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,38, United-States, >50K
29384,41, Private,216129, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29385,57, Private,123983, Bachelors,10, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29386,46, Private,99925, Some-college,9, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29387,25, Private,182752, Bachelors,10, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29388,25, Self-emp-not-inc,190115, Masters,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29389,45, Private,109814, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,38, ?, <=50K
29390,46, Private,192939, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male,0,1977,40, United-States, <=50K
29391,49, Private,157525, 10th,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
29392,39, Self-emp-not-inc,320744, Bachelors,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29393,57, Private,216697, Assoc-voc,1, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
29394,38, Private,310380, HS-grad,16, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,15, United-States, >50K
29395,55, Private,36924, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,18, United-States, >50K
29396,40, Local-gov,60116, HS-grad,9, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29397,30, Private,377486, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
29398,41, Private,131309, Doctorate,15, Separated, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, >50K
29399,53, Private,117585, Assoc-acdm,10, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,4064,2080,48, Cambodia, >50K
29400,38, Private,236627, Bachelors,9, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
29401,28, Private,32878, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, Ecuador, >50K
29402,46, Private,283305, Masters,12, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Iran, <=50K
29403,49, Private,114357, HS-grad,11, Never-married, ?, Unmarried, White, Female,0,0,60, United-States, <=50K
29404,44, State-gov,412952, HS-grad,10, Never-married, Other-service, Not-in-family, White, Male,0,0,10, United-States, >50K
29405,60, Private,140219, Assoc-acdm,13, Separated, Adm-clerical, Not-in-family, White, Male,0,0,10, United-States, <=50K
29406,53, ?,406920, Assoc-voc,4, Never-married, Exec-managerial, Unmarried, Black, Male,1506,2457,36, United-States, <=50K
29407,31, Private,227332, 11th,9, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
29408,46, Private,280169, Bachelors,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States, >50K
29409,41, Private,421837, HS-grad,13, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29410,28, Local-gov,166386, Masters,2, Married-civ-spouse, ?, Wife, White, Female,0,0,30, United-States, <=50K
29411,41, Private,176520, HS-grad,13, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,55, United-States, >50K
29412,32, Local-gov,232577, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
29413,40, Private,78090, HS-grad,13, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,39, United-States, <=50K
29414,69, Private,170846, 11th,13, Never-married, Adm-clerical, Husband, White, Male,0,0,38, United-States, >50K
29415,47, Federal-gov,200235, Assoc-voc,13, Widowed, Protective-serv, Own-child, Black, Female,2964,1594,42, Italy, >50K
29416,17, Private,205570, HS-grad,13, Divorced, Adm-clerical, Husband, White, Male,0,0,94, United-States, <=50K
29417,25, Private,311931, 7th-8th,4, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
29418,23, Private,207172, HS-grad,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, >50K
29419,58, Private,186539, Assoc-voc,16, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,3674,1977,55, Ireland, <=50K
29420,35, Private,259757, 11th,13, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
29421,28, Private,65991, Masters,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29422,48, Private,32732, 9th,9, Divorced, Priv-house-serv, Own-child, White, Female,0,0,38, United-States, <=50K
29423,42, Private,130812, HS-grad,13, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
29424,59, Private,117346, Bachelors,9, Never-married, Sales, Not-in-family, White, Male,0,0,68, United-States, >50K
29425,85, ?,50814, Some-college,9, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29426,21, Private,191444, HS-grad,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29427,45, Private,210688, Masters,9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,2354,1974,60, Dominican-Republic, <=50K
29428,76, Self-emp-not-inc,371382, Masters,13, Never-married, Sales, Husband, Asian-Pac-Islander, Male,4386,0,40, United-States, >50K
29429,44, Private,184335, Bachelors,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
29430,37, Self-emp-not-inc,172928, Masters,11, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,8, Iran, >50K
29431,33, Federal-gov,245524, Bachelors,12, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
29432,51, State-gov,91433, 11th,12, Never-married, ?, Husband, Black, Female,0,1594,25, Philippines, >50K
29433,31, Private,52267, Bachelors,16, Never-married, Transport-moving, Other-relative, White, Male,0,0,60, United-States, >50K
29434,47, Private,182926, Bachelors,11, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,67, United-States, >50K
29435,50, ?,89681, Some-college,9, Married-AF-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,73, United-States, <=50K
29436,50, Private,173047, Assoc-voc,13, Widowed, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
29437,29, Private,146391, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
29438,21, Private,212737, 10th,13, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
29439,60, Private,201664, HS-grad,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29440,66, Private,158416, HS-grad,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
29441,56, Private,275421, Bachelors,3, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
29442,41, Private,103995, 10th,7, Never-married, Other-service, Husband, White, Female,0,0,55, ?, >50K
29443,42, Private,206365, HS-grad,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
29444,39, Private,146551, HS-grad,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
29445,42, Private,198797, Some-college,13, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,84, United-States, <=50K
29446,61, Private,133696, Bachelors,13, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, >50K
29447,49, Private,210474, Assoc-voc,10, Never-married, Other-service, Husband, White, Male,0,0,36, United-States, <=50K
29448,25, Private,402361, Assoc-acdm,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, >50K
29449,57, Private,182616, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29450,77, Private,96635, Prof-school,11, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
29451,61, Self-emp-not-inc,200734, Some-college,13, Never-married, Adm-clerical, Husband, White, Female,0,0,38, United-States, >50K
29452,33, Private,55718, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
29453,41, Private,166509, HS-grad,12, Married-spouse-absent, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
29454,32, Private,170850, 1st-4th,5, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
29455,45, Private,69306, Assoc-acdm,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29456,50, State-gov,169037, HS-grad,8, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
29457,22, Self-emp-not-inc,139616, HS-grad,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29458,46, Private,321666, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29459,65, Self-emp-not-inc,227104, Bachelors,11, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
29460,52, Private,146659, Bachelors,13, Widowed, Other-service, Not-in-family, Black, Female,0,0,50, United-States, <=50K
29461,42, Local-gov,177420, Bachelors,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
29462,43, Private,336595, Some-college,10, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
29463,36, Private,109112, Assoc-voc,13, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K
29464,35, Private,283305, Bachelors,9, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, >50K
29465,42, Private,416829, Bachelors,4, Never-married, ?, Husband, White, Female,0,0,40, United-States, >50K
29466,82, Private,225193, Some-college,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Cambodia, <=50K
29467,22, Private,123703, Assoc-voc,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
29468,29, State-gov,210527, 5th-6th,10, Married-civ-spouse, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
29469,28, State-gov,168496, Masters,10, Separated, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
29470,59, State-gov,125461, Some-college,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
29471,53, Private,45781, Assoc-voc,10, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29472,20, Private,221881, HS-grad,14, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
29473,31, Private,95551, HS-grad,14, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, >50K
29474,51, Private,421449, Bachelors,13, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,20, United-States, <=50K
29475,21, Local-gov,103751, 12th,16, Widowed, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
29476,50, ?,182687, Bachelors,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
29477,19, ?,205153, Assoc-voc,9, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29478,62, Local-gov,227791, 11th,7, Separated, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, <=50K
29479,62, Private,203126, Bachelors,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
29480,44, Private,156417, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
29481,58, State-gov,162494, HS-grad,11, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
29482,58, Private,58898, HS-grad,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
29483,39, Private,242082, Prof-school,9, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29484,50, Private,151790, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,30, United-States, <=50K
29485,42, Private,351299, Some-college,5, Married-civ-spouse, Transport-moving, Husband, White, Female,7443,0,23, China, >50K
29486,18, Self-emp-not-inc,259300, 9th,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29487,29, Local-gov,181014, Prof-school,15, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,2444,80, United-States, >50K
29488,37, ?,152621, Masters,10, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
29489,18, Private,177125, Bachelors,4, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
29490,63, Private,75826, Bachelors,10, Divorced, Prof-specialty, Husband, White, Male,0,0,18, United-States, <=50K
29491,22, Private,175412, HS-grad,5, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
29492,42, Private,147322, Prof-school,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, China, >50K
29493,44, Private,86143, Bachelors,9, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29494,84, ?,226311, HS-grad,9, Divorced, Machine-op-inspct, Husband, White, Female,0,0,26, United-States, <=50K
29495,50, Private,172050, Masters,10, Never-married, ?, Not-in-family, White, Female,0,0,40, France, >50K
29496,51, Private,175491, Bachelors,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29497,42, Private,267736, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,60, Canada, <=50K
29498,51, Private,148709, HS-grad,11, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29499,35, Private,347519, HS-grad,7, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
29500,39, ?,215395, Some-college,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
29501,26, Private,176965, Masters,10, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
29502,31, Private,106330, HS-grad,4, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
29503,39, Private,271521, HS-grad,14, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
29504,36, Private,206253, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
29505,27, Private,21698, 1st-4th,13, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
29506,60, Private,286750, Bachelors,13, Never-married, Sales, Unmarried, White, Female,0,0,76, United-States, <=50K
